glyph_id,page_number,line_number,sura_number,ayah_number,position,min_x,max_x,min_y,max_y
938,37,12,2,184,4,0,1198,1522,1655
939,37,13,2,184,5,916,1198,1660,1793
940,37,13,2,185,1,0,916,1660,1793
941,38,1,2,185,1,0,1198,10,143
942,38,2,2,185,2,0,1198,148,281
943,38,3,2,185,3,0,1198,286,418
944,38,4,2,185,4,0,1198,423,555
945,38,5,2,185,5,0,1198,560,693
946,38,6,2,185,6,882,1198,698,830
947,38,6,2,186,1,0,882,698,830
948,38,7,2,186,2,0,1198,835,968
949,38,8,2,186,3,291,1198,973,1105
950,38,8,2,187,1,0,291,973,1105
951,38,9,2,187,2,0,1198,1110,1243
952,38,10,2,187,3,0,1198,1248,1380
953,38,11,2,187,4,0,1198,1385,1517
954,38,12,2,187,5,0,1198,1522,1655
955,38,13,2,187,6,0,1198,1660,1793
956,39,1,2,187,1,0,1198,10,143
973,39,2,2,187,2,0,1198,148,281
974,39,3,2,187,3,0,1198,286,418
975,39,4,2,187,4,473,1198,423,555
976,39,4,2,188,1,0,473,423,555
977,39,5,2,188,2,0,1198,560,693
978,39,6,2,188,3,14,1198,698,830
979,39,7,2,189,1,0,1198,835,968
980,39,8,2,189,2,0,1198,973,1105
981,39,9,2,189,3,0,1198,1110,1243
982,39,10,2,189,4,333,1198,1248,1380
983,39,10,2,190,1,0,333,1248,1380
984,39,11,2,190,2,0,1198,1385,1517
985,39,12,2,190,3,436,1198,1522,1655
986,39,12,2,191,1,0,436,1522,1655
987,39,13,2,191,2,0,1198,1660,1793
988,40,1,2,191,1,0,1198,10,143
989,40,2,2,191,2,0,1198,148,281
990,40,3,2,191,3,290,1198,286,418
991,40,3,2,192,1,0,290,286,418
992,40,4,2,192,2,595,1198,423,555
993,40,4,2,193,1,0,595,423,555
994,40,5,2,193,2,0,1198,560,693
995,40,6,2,193,3,665,1198,698,830
996,40,6,2,194,1,0,665,698,830
997,40,7,2,194,2,0,1198,835,968
998,40,8,2,194,3,0,1198,973,1105
999,40,9,2,194,4,14,1198,1110,1243
1000,40,10,2,195,1,0,1198,1248,1380
1001,40,11,2,195,2,14,1198,1385,1517
1002,40,12,2,196,1,0,1198,1522,1655
1003,40,13,2,196,2,0,1198,1660,1793
1004,41,1,2,196,1,0,1198,10,143
1005,41,2,2,196,2,0,1198,148,281
1006,41,3,2,196,3,0,1198,286,418
1007,41,4,2,196,4,0,1198,423,555
1008,41,5,2,196,5,0,1198,560,693
1009,41,6,2,196,6,0,1198,698,830
1010,41,7,2,196,7,0,1198,835,968
1011,41,8,2,196,8,187,1198,973,1105
1012,41,8,2,197,1,0,187,973,1105
1013,41,9,2,197,2,0,1198,1110,1243
1014,41,10,2,197,3,0,1198,1248,1380
1015,41,11,2,197,4,0,1198,1385,1517
1016,41,12,2,197,5,350,1198,1522,1655
1017,41,12,2,198,1,0,350,1522,1655
1018,41,13,2,198,2,0,1198,1660,1793
1019,42,1,2,198,1,0,1198,10,143
1020,42,2,2,198,2,0,1198,148,281
1021,42,3,2,198,3,751,1198,286,418
1022,42,3,2,199,1,0,751,286,418
1023,42,4,2,199,2,14,1198,423,555
1024,42,5,2,200,1,0,1198,560,693
1025,42,6,2,200,2,0,1198,698,830
1026,42,7,2,200,3,0,1198,835,968
1027,42,8,2,200,4,927,1198,973,1105
1028,42,8,2,201,1,0,927,973,1105
1029,42,9,2,201,2,0,1198,1110,1243
1030,42,10,2,201,3,963,1198,1248,1380
1031,42,10,2,202,1,0,963,1248,1380
1032,42,11,2,202,2,570,1198,1385,1517
1033,42,11,2,203,1,0,570,1385,1517
1034,42,12,2,203,2,0,1198,1522,1655
1035,42,13,2,203,3,0,1198,1660,1793
1036,43,1,2,203,1,14,1198,10,143
1037,43,2,2,204,1,0,1198,148,281
1038,43,3,2,204,2,0,1198,286,418
1039,43,4,2,204,3,879,1198,423,555
1040,43,4,2,205,1,0,879,423,555
1041,43,5,2,205,2,0,1198,560,693
1042,43,6,2,205,3,914,1198,698,830
1043,43,6,2,206,1,0,914,698,830
1044,43,7,2,206,2,146,1198,835,968
1045,43,7,2,207,1,0,146,835,968
1046,43,8,2,207,2,0,1198,973,1105
1047,43,9,2,207,3,620,1198,1110,1243
1048,43,9,2,208,1,0,620,1110,1243
1049,43,10,2,208,2,0,1198,1248,1380
1050,43,11,2,208,3,606,1198,1385,1517
1051,43,11,2,209,1,0,606,1385,1517
1052,43,12,2,209,2,14,1198,1522,1655
1053,43,13,2,210,1,0,1198,1660,1793
1054,44,1,2,210,1,0,1198,10,143
1055,44,2,2,210,2,795,1198,148,281
1056,44,2,2,211,1,0,795,148,281
1057,44,3,2,211,2,0,1198,286,418
1058,44,4,2,211,3,14,1198,423,555
1059,44,5,2,212,1,0,1198,560,693
1060,44,6,2,212,2,0,1198,698,830
1061,44,7,2,212,3,14,1198,835,968
1062,44,8,2,213,1,0,1198,973,1105
1063,44,9,2,213,2,0,1198,1110,1243
1064,44,10,2,213,3,0,1198,1248,1380
1065,44,11,2,213,4,0,1198,1385,1517
1066,44,12,2,213,5,0,1198,1522,1655
1067,44,13,2,213,6,0,1198,1660,1793
1068,45,1,2,213,1,14,1198,10,143
1069,45,2,2,214,1,0,1198,148,281
1070,45,3,2,214,2,0,1198,286,418
1071,45,4,2,214,3,0,1198,423,555
1072,45,5,2,214,4,0,1198,560,693
1073,45,6,2,214,5,964,1198,698,830
1074,45,6,2,215,1,0,964,698,830
1075,45,7,2,215,2,0,1198,835,968
1076,45,8,2,215,3,0,1198,973,1105
1077,45,9,2,215,4,961,1198,1110,1243
1078,45,9,2,216,1,0,961,1110,1243
1079,45,10,2,216,2,0,1198,1248,1380
1080,45,11,2,216,3,0,1198,1385,1517
1081,45,12,2,216,4,608,1198,1522,1655
1082,45,12,2,217,1,0,608,1522,1655
1083,45,13,2,217,2,0,1198,1660,1793
1084,46,1,2,217,1,0,1198,10,143
1085,46,2,2,217,2,0,1198,148,281
1086,46,3,2,217,3,0,1198,286,418
1087,46,4,2,217,4,0,1198,423,555
1088,46,5,2,217,5,0,1198,560,693
1089,46,6,2,217,6,0,1198,698,830
1090,46,7,2,217,7,14,1198,835,968
1091,46,8,2,218,1,0,1198,973,1105
1092,46,9,2,218,2,0,1198,1110,1243
1093,46,10,2,218,3,794,1198,1248,1380
1094,46,10,2,219,1,0,794,1248,1380
1095,46,11,2,219,2,0,1198,1385,1517
1096,46,12,2,219,3,0,1198,1522,1655
1097,46,13,2,219,4,0,1198,1660,1793
1098,47,1,2,219,1,863,1198,10,143
1099,47,1,2,220,1,0,863,10,143
1100,47,2,2,220,2,0,1198,148,281
1101,47,3,2,220,3,0,1198,286,418
1102,47,4,2,220,4,14,1198,423,555
1103,47,5,2,221,1,0,1198,560,693
1104,47,6,2,221,2,0,1198,698,830
1105,47,7,2,221,3,0,1198,835,968
1106,47,8,2,221,4,0,1198,973,1105
1107,47,9,2,221,5,0,1198,1110,1243
1108,47,10,2,221,6,14,1198,1248,1380
1109,47,11,2,222,1,0,1198,1385,1517
1110,47,12,2,222,2,0,1198,1522,1655
1111,47,13,2,222,3,0,1198,1660,1793
1112,48,1,2,222,1,14,1198,10,143
1113,48,2,2,223,1,0,1198,148,281
1114,48,3,2,223,2,0,1198,286,418
1115,48,4,2,223,3,542,1198,423,555
1116,48,4,2,224,1,0,542,423,555
1117,48,5,2,224,2,0,1198,560,693
1118,48,6,2,224,3,446,1198,698,830
1135,48,6,2,225,1,0,446,698,830
1136,48,7,2,225,2,0,1198,835,968
1137,48,8,2,225,3,394,1198,973,1105
1138,48,8,2,226,1,0,394,973,1105
1139,48,9,2,226,2,0,1198,1110,1243
1140,48,10,2,226,3,534,1198,1248,1380
1141,48,10,2,227,1,0,534,1248,1380
1142,48,11,2,227,2,554,1198,1385,1517
1143,48,11,2,228,1,0,554,1385,1517
1144,48,12,2,228,2,0,1198,1522,1655
1145,48,13,2,228,3,0,1198,1660,1793
1146,49,1,2,228,1,0,1198,10,143
1147,49,2,2,228,2,0,1198,148,281
1148,49,3,2,228,3,0,1198,286,418
1149,49,4,2,228,4,439,1198,423,555
1150,49,4,2,229,1,0,439,423,555
1151,49,5,2,229,2,0,1198,560,693
1152,49,6,2,229,3,0,1198,698,830
1153,49,7,2,229,4,0,1198,835,968
1154,49,8,2,229,5,0,1198,973,1105
1155,49,9,2,229,6,0,1198,1110,1243
1156,49,10,2,229,7,14,1198,1248,1380
1157,49,11,2,230,1,0,1198,1385,1517
1158,49,12,2,230,2,0,1198,1522,1655
1159,49,13,2,230,3,0,1198,1660,1793
1160,50,1,2,230,1,325,1198,10,143
1161,50,1,2,231,1,0,325,10,143
1162,50,2,2,231,2,0,1198,148,281
1163,50,3,2,231,3,0,1198,286,418
1164,50,4,2,231,4,0,1198,423,555
1165,50,5,2,231,5,0,1198,560,693
1166,50,6,2,231,6,0,1198,698,830
1167,50,7,2,231,7,0,1198,835,968
1168,50,8,2,231,8,559,1198,973,1105
1169,50,8,2,232,1,0,559,973,1105
1170,50,9,2,232,2,0,1198,1110,1243
1171,50,10,2,232,3,0,1198,1248,1380
1172,50,11,2,232,4,0,1198,1385,1517
1173,50,12,2,232,5,0,1198,1522,1655
1174,50,13,2,232,6,705,1198,1660,1793
1175,50,13,2,233,1,0,705,1660,1793
1176,51,1,2,233,1,0,1198,10,143
1177,51,2,2,233,2,0,1198,148,281
1178,51,3,2,233,3,0,1198,286,418
1179,51,4,2,233,4,0,1198,423,555
1180,51,5,2,233,5,0,1198,560,693
1181,51,6,2,233,6,0,1198,698,830
1182,51,7,2,233,7,0,1198,835,968
1183,51,8,2,233,8,0,1198,973,1105
1184,51,9,2,233,9,473,1198,1110,1243
1185,51,9,2,234,1,0,473,1110,1243
1186,51,10,2,234,2,0,1198,1248,1380
1187,51,11,2,234,3,0,1198,1385,1517
1188,51,12,2,234,4,0,1198,1522,1655
1189,51,13,2,234,5,269,1198,1660,1793
1190,51,13,2,235,1,0,269,1660,1793
1191,52,1,2,235,1,0,1198,10,143
1192,52,2,2,235,2,0,1198,148,281
1193,52,3,2,235,3,0,1198,286,418
1194,52,4,2,235,4,0,1198,423,555
1195,52,5,2,235,5,0,1198,560,693
1196,52,6,2,235,6,14,1198,698,830
1197,52,7,2,236,1,0,1198,835,968
1198,52,8,2,236,2,0,1198,973,1105
1199,52,9,2,236,3,0,1198,1110,1243
1200,52,10,2,236,4,576,1198,1248,1380
1201,52,10,2,237,1,0,576,1248,1380
1202,52,11,2,237,2,0,1198,1385,1517
1203,52,12,2,237,3,0,1198,1522,1655
1204,52,13,2,237,4,0,1198,1660,1793
1205,53,1,2,237,1,0,1198,10,143
1206,53,2,2,237,2,340,1198,148,281
1207,53,2,2,238,1,0,340,148,281
1208,53,3,2,238,2,14,1198,286,418
1209,53,4,2,239,1,0,1198,423,555
1210,53,5,2,239,2,14,1198,560,693
1211,53,6,2,240,1,0,1198,698,830
1212,53,7,2,240,2,0,1198,835,968
1213,53,8,2,240,3,0,1198,973,1105
1214,53,9,2,240,4,0,1198,1110,1243
1215,53,10,2,240,5,925,1198,1248,1380
1216,53,10,2,241,1,0,925,1248,1380
1217,53,11,2,241,2,772,1198,1385,1517
1218,53,11,2,242,1,0,772,1385,1517
1219,53,12,2,242,2,684,1198,1522,1655
1220,53,12,2,243,1,0,684,1522,1655
1221,53,13,2,243,2,0,1198,1660,1793
1222,54,1,2,243,1,0,1198,10,143
1223,54,2,2,243,2,0,1198,148,281
1224,54,3,2,243,3,782,1198,286,418
1225,54,3,2,244,1,0,782,286,418
1226,54,4,2,244,2,564,1198,423,555
1227,54,4,2,245,1,0,564,423,555
1228,54,5,2,245,2,0,1198,560,693
1229,54,6,2,245,3,185,1198,698,830
1230,54,6,2,246,1,0,185,698,830
1231,54,7,2,246,2,0,1198,835,968
1232,54,8,2,246,3,0,1198,973,1105
1233,54,9,2,246,4,0,1198,1110,1243
1234,54,10,2,246,5,0,1198,1248,1380
1235,54,11,2,246,6,0,1198,1385,1517
1236,54,12,2,246,7,0,1198,1522,1655
1237,54,13,2,246,8,14,1198,1660,1793
1238,55,1,2,247,1,0,1198,10,143
1239,55,2,2,247,2,0,1198,148,281
1240,55,3,2,247,3,0,1198,286,418
1241,55,4,2,247,4,0,1198,423,555
1242,55,5,2,247,5,0,1198,560,693
1243,55,6,2,247,6,483,1198,698,830
1244,55,6,2,248,1,0,483,698,830
1245,55,7,2,248,2,0,1198,835,968
1246,55,8,2,248,3,0,1198,973,1105
1247,55,9,2,248,4,0,1198,1110,1243
1248,55,10,2,248,5,302,1198,1248,1380
1249,55,10,2,249,1,0,302,1248,1380
1250,55,11,2,249,2,0,1198,1385,1517
1251,55,12,2,249,3,0,1198,1522,1655
1252,55,13,2,249,4,0,1198,1660,1793
1253,56,1,2,249,1,0,1198,10,143
1254,56,2,2,249,2,0,1198,148,281
1255,56,3,2,249,3,0,1198,286,418
1256,56,4,2,249,4,0,1198,423,555
1257,56,5,2,249,5,14,1198,560,693
1258,56,6,2,250,1,0,1198,698,830
1259,56,7,2,250,2,0,1198,835,968
1260,56,8,2,250,3,734,1198,973,1105
1261,56,8,2,251,1,0,734,973,1105
1262,56,9,2,251,2,0,1198,1110,1243
1263,56,10,2,251,3,0,1198,1248,1380
1264,56,11,2,251,4,0,1198,1385,1517
1265,56,12,2,251,5,414,1198,1522,1655
1266,56,12,2,252,1,0,414,1522,1655
1267,56,13,2,252,2,16,1198,1660,1793
1284,57,1,2,253,1,0,1198,10,143
1285,57,2,2,253,2,0,1198,148,281
1286,57,3,2,253,3,0,1198,286,418
1287,57,4,2,253,4,0,1198,423,555
1288,57,5,2,253,5,0,1198,560,693
1289,57,6,2,253,6,0,1198,698,830
1290,57,7,2,253,7,14,1198,835,968
1291,57,8,2,254,1,0,1198,973,1105
1292,57,9,2,254,2,0,1198,1110,1243
1293,57,10,2,254,3,338,1198,1248,1380
1294,57,10,2,255,1,0,338,1248,1380
1295,57,11,2,255,2,0,1198,1385,1517
1296,57,12,2,255,3,0,1198,1522,1655
1297,57,13,2,255,4,0,1198,1660,1793
1298,58,1,2,255,1,0,1198,10,143
1299,58,2,2,255,2,0,1198,148,281
1300,58,3,2,255,3,0,1198,286,418
1301,58,4,2,255,4,909,1198,423,555
1302,58,4,2,256,1,0,909,423,555
1303,58,5,2,256,2,0,1198,560,693
1304,58,6,2,256,3,0,1198,698,830
1305,58,7,2,256,4,611,1198,835,968
1306,58,7,2,257,1,0,611,835,968
1307,58,8,2,257,2,0,1198,973,1105
1308,58,9,2,257,3,0,1198,1110,1243
1309,58,10,2,257,4,0,1198,1248,1380
1310,58,11,2,257,5,893,1198,1385,1517
1311,58,11,2,258,1,0,893,1385,1517
1312,58,12,2,258,2,0,1198,1522,1655
1313,58,13,2,258,3,0,1198,1660,1793
1314,59,1,2,258,1,0,1198,10,143
1315,59,2,2,258,2,0,1198,148,281
1316,59,3,2,258,3,396,1198,286,418
1317,59,3,2,259,1,0,396,286,418
1318,59,4,2,259,2,0,1198,423,555
1319,59,5,2,259,3,0,1198,560,693
1320,59,6,2,259,4,0,1198,698,830
1321,59,7,2,259,5,0,1198,835,968
1322,59,8,2,259,6,0,1198,973,1105
1323,59,9,2,259,7,0,1198,1110,1243
1324,59,10,2,259,8,0,1198,1248,1380
1325,59,11,2,259,9,0,1198,1385,1517
1326,59,12,2,259,10,957,1198,1522,1655
1327,59,12,2,260,1,0,957,1522,1655
1328,59,13,2,260,2,0,1198,1660,1793
1329,60,1,2,260,1,0,1198,10,143
1330,60,2,2,260,2,0,1198,148,281
1331,60,3,2,260,3,0,1198,286,418
1332,60,4,2,260,4,570,1198,423,555
1333,60,4,2,261,1,0,570,423,555
1334,60,5,2,261,2,0,1198,560,693
1335,60,6,2,261,3,0,1198,698,830
1336,60,7,2,261,4,404,1198,835,968
1337,60,7,2,262,1,0,404,835,968
1338,60,8,2,262,2,0,1198,973,1105
1339,60,9,2,262,3,0,1198,1110,1243
1340,60,10,2,262,4,392,1198,1248,1380
1341,60,10,2,263,1,0,392,1248,1380
1342,60,11,2,263,2,0,1198,1385,1517
1343,60,12,2,263,3,803,1198,1522,1655
1344,60,12,2,264,1,0,803,1522,1655
1345,60,13,2,264,2,0,1198,1660,1793
1346,61,1,2,264,1,0,1198,10,143
1347,61,2,2,264,2,0,1198,148,281
1348,61,3,2,264,3,0,1198,286,418
1349,61,4,2,264,4,172,1198,423,555
1350,61,4,2,265,1,0,172,423,555
1351,61,5,2,265,2,0,1198,560,693
1352,61,6,2,265,3,0,1198,698,830
1353,61,7,2,265,4,0,1198,835,968
1354,61,8,2,265,5,151,1198,973,1105
1355,61,8,2,266,1,0,151,973,1105
1356,61,9,2,266,2,0,1198,1110,1243
1357,61,10,2,266,3,0,1198,1248,1380
1358,61,11,2,266,4,0,1198,1385,1517
1359,61,12,2,266,5,0,1198,1522,1655
1360,61,13,2,266,6,9,1198,1660,1793
1361,62,1,2,267,1,0,1198,10,143
1362,62,2,2,267,2,0,1198,148,281
1363,62,3,2,267,3,0,1198,286,418
1364,62,4,2,267,4,14,1198,423,555
1365,62,5,2,268,1,0,1198,560,693
1366,62,6,2,268,2,0,1198,698,830
1367,62,7,2,268,3,798,1198,835,968
1368,62,7,2,269,1,0,798,835,968
1369,62,8,2,269,2,0,1198,973,1105
1370,62,9,2,269,3,372,1198,1110,1243
1371,62,9,2,270,1,0,372,1110,1243
1372,62,10,2,270,2,0,1198,1248,1380
1373,62,11,2,270,3,274,1198,1385,1517
1374,62,11,2,271,1,0,274,1385,1517
1375,62,12,2,271,2,0,1198,1522,1655
1376,62,13,2,271,3,0,1198,1660,1793
1377,63,1,2,271,1,179,1198,10,143
1378,63,1,2,272,1,0,179,10,143
1379,63,2,2,272,2,0,1198,148,281
1380,63,3,2,272,3,0,1198,286,418
1381,63,4,2,272,4,0,1198,423,555
1382,63,5,2,272,5,440,1198,560,693
1383,63,5,2,273,1,0,440,560,693
1384,63,6,2,273,2,0,1198,698,830
1385,63,7,2,273,3,0,1198,835,968
1386,63,8,2,273,4,0,1198,973,1105
1387,63,9,2,273,5,13,1198,1110,1243
1388,63,10,2,274,1,0,1198,1248,1380
1389,63,11,2,274,2,0,1198,1385,1517
1390,63,12,2,274,3,419,1198,1522,1655
1391,63,12,2,275,1,0,419,1522,1655
1392,63,13,2,275,2,0,1198,1660,1793
1393,64,1,2,275,1,0,1198,10,143
1394,64,2,2,275,2,0,1198,148,281
1395,64,3,2,275,3,0,1198,286,418
1396,64,4,2,275,4,0,1198,423,555
1397,64,5,2,275,5,459,1198,560,693
1398,64,5,2,276,1,0,459,560,693
1399,64,6,2,276,2,14,1198,698,830
1400,64,7,2,277,1,0,1198,835,968
1401,64,8,2,277,2,0,1198,973,1105
1402,64,9,2,277,3,486,1198,1110,1243
1403,64,9,2,278,1,0,486,1110,1243
1404,64,10,2,278,2,0,1198,1248,1380
1405,64,11,2,278,3,881,1198,1385,1517
1406,64,11,2,279,1,0,881,1385,1517
1407,64,12,2,279,2,0,1198,1522,1655
1408,64,13,2,279,3,407,1198,1660,1793
1409,64,13,2,280,1,0,407,1660,1793
1410,65,1,2,280,1,0,1198,10,143
1411,65,2,2,280,2,530,1198,148,281
1412,65,2,2,281,1,0,530,148,281
1413,65,3,2,281,2,0,1198,286,418
1414,65,4,2,281,3,652,1198,423,555
1415,65,4,2,282,1,0,652,423,555
1416,65,5,2,282,2,0,1198,560,693
1417,65,6,2,282,3,0,1198,698,830
1418,65,7,2,282,4,0,1198,835,968
1419,65,8,2,282,5,0,1198,973,1105
1420,65,9,2,282,6,0,1198,1110,1243
1421,65,10,2,282,7,0,1198,1248,1380
1422,65,11,2,282,8,0,1198,1385,1517
1439,65,12,2,282,9,0,1198,1522,1655
1440,65,13,2,282,10,0,1198,1660,1793
1441,66,1,2,282,1,0,1198,10,143
1442,66,2,2,282,2,0,1198,148,281
1443,66,3,2,282,3,0,1198,286,418
1444,66,4,2,282,4,0,1198,423,555
1445,66,5,2,282,5,0,1198,560,693
1446,66,6,2,282,6,0,1198,698,830
1447,66,7,2,282,7,0,1198,835,968
1448,66,8,2,282,8,0,1198,973,1105
1449,66,9,2,282,9,833,1198,1110,1243
1450,66,9,2,283,1,0,833,1110,1243
1451,66,10,2,283,2,0,1198,1248,1380
1452,66,11,2,283,3,0,1198,1385,1517
1453,66,12,2,283,4,0,1198,1522,1655
1454,66,13,2,283,5,8,1198,1660,1793
1455,67,1,2,284,1,0,1198,10,143
1456,67,2,2,284,2,0,1198,148,281
1457,67,3,2,284,3,0,1198,286,418
1458,67,4,2,284,4,621,1198,423,555
1459,67,4,2,285,1,0,621,423,555
1460,67,5,2,285,2,0,1198,560,693
1461,67,6,2,285,3,0,1198,698,830
1462,67,7,2,285,4,0,1198,835,968
1463,67,8,2,285,5,600,1198,973,1105
1464,67,8,2,286,1,0,600,973,1105
1465,67,9,2,286,2,0,1198,1110,1243
1466,67,10,2,286,3,0,1198,1248,1380
1467,67,11,2,286,4,0,1198,1385,1517
1468,67,12,2,286,5,0,1198,1522,1655
1469,67,13,2,286,6,0,1198,1660,1793
1470,68,1,2,286,1,201,1198,10,143
1471,68,4,3,1,1,1008,1198,423,555
1472,68,4,3,2,1,143,1008,423,555
1473,68,4,3,3,1,0,143,423,555
1474,68,5,3,3,2,0,1198,560,693
1475,68,6,3,3,3,434,1198,698,830
1476,68,6,3,4,1,0,434,698,830
1477,68,7,3,4,2,0,1198,835,968
1478,68,8,3,4,3,14,1198,973,1105
1479,68,9,3,5,1,0,1198,1110,1243
1480,68,10,3,5,2,929,1198,1248,1380
1481,68,10,3,6,1,0,929,1248,1380
1482,68,11,3,6,2,101,1198,1385,1517
1483,68,11,3,7,1,0,101,1385,1517
1484,68,12,3,7,2,0,1198,1522,1655
1485,68,13,3,7,3,0,1198,1660,1793
1486,69,1,3,7,1,0,1198,10,143
1487,69,2,3,7,2,0,1198,148,281
1488,69,3,3,7,3,0,1198,286,418
1489,69,4,3,7,4,10,1198,423,555
1490,69,5,3,8,1,0,1198,560,693
1491,69,6,3,8,2,10,1198,698,830
1492,69,7,3,9,1,0,1198,835,968
1493,69,8,3,9,2,468,1198,973,1105
1494,69,8,3,10,1,0,468,973,1105
1495,69,9,3,10,2,0,1198,1110,1243
1496,69,10,3,10,3,314,1198,1248,1380
1497,69,10,3,11,1,0,314,1248,1380
1498,69,11,3,11,2,0,1198,1385,1517
1499,69,12,3,11,3,9,1198,1522,1655
1500,69,13,3,12,1,0,1198,1660,1793
1501,70,1,3,12,1,493,1198,10,143
1502,70,1,3,13,1,0,493,10,143
1503,70,2,3,13,2,0,1198,148,281
1504,70,3,3,13,3,0,1198,286,418
1505,70,4,3,13,4,0,1198,423,555
1506,70,5,3,13,5,519,1198,560,693
1507,70,5,3,14,1,0,519,560,693
1508,70,6,3,14,2,0,1198,698,830
1509,70,7,3,14,3,0,1198,835,968
1510,70,8,3,14,4,0,1198,973,1105
1511,70,9,3,14,5,404,1198,1110,1243
1512,70,9,3,15,1,0,404,1110,1243
1513,70,10,3,15,2,0,1198,1248,1380
1514,70,11,3,15,3,0,1198,1385,1517
1515,70,12,3,15,4,0,1198,1522,1655
1516,70,13,3,15,5,754,1198,1660,1793
1517,70,13,3,16,1,0,754,1660,1793
1518,71,1,3,16,1,270,1198,10,143
1519,71,1,3,17,1,0,270,10,143
1520,71,2,3,17,2,0,1198,148,281
1521,71,3,3,17,3,843,1198,286,418
1522,71,3,3,18,1,0,843,286,418
1523,71,4,3,18,2,0,1198,423,555
1524,71,5,3,18,3,686,1198,560,693
1525,71,5,3,19,1,0,686,560,693
1526,71,6,3,19,2,0,1198,698,830
1527,71,7,3,19,3,0,1198,835,968
1528,71,8,3,19,4,147,1198,973,1105
1529,71,8,3,20,1,0,147,973,1105
1530,71,9,3,20,2,0,1198,1110,1243
1531,71,10,3,20,3,0,1198,1248,1380
1532,71,11,3,20,4,0,1198,1385,1517
1533,71,12,3,20,5,127,1198,1522,1655
1534,71,12,3,21,1,0,127,1522,1655
1535,71,13,3,21,2,0,1198,1660,1793
1536,72,1,3,21,1,0,1198,10,143
1537,72,2,3,21,2,183,1198,148,281
1538,72,2,3,22,1,0,183,148,281
1539,72,3,3,22,2,0,1198,286,418
1540,72,4,3,22,3,644,1198,423,555
1541,72,4,3,23,1,0,644,423,555
1542,72,5,3,23,2,0,1198,560,693
1543,72,6,3,23,3,14,1198,698,830
1544,72,7,3,24,1,0,1198,835,968
1545,72,8,3,24,2,0,1198,973,1105
1546,72,9,3,24,3,895,1198,1110,1243
1547,72,9,3,25,1,0,895,1110,1243
1548,72,10,3,25,2,0,1198,1248,1380
1549,72,11,3,25,3,847,1198,1385,1517
1550,72,11,3,26,1,0,847,1385,1517
1551,72,12,3,26,2,0,1198,1522,1655
1552,72,13,3,26,3,0,1198,1660,1793
1553,73,1,3,26,1,577,1198,10,143
1554,73,1,3,27,1,0,577,10,143
1555,73,2,3,27,2,0,1198,148,281
1556,73,3,3,27,3,0,1198,286,418
1557,73,4,3,27,4,763,1198,423,555
1558,73,4,3,28,1,0,763,423,555
1559,73,5,3,28,2,0,1198,560,693
1560,73,6,3,28,3,0,1198,698,830
1561,73,7,3,28,4,9,1198,835,968
1562,73,8,3,29,1,0,1198,973,1105
1563,73,9,3,29,2,0,1198,1110,1243
1564,73,10,3,29,3,516,1198,1248,1380
1565,73,10,3,30,1,0,516,1248,1380
1566,73,11,3,30,2,0,1198,1385,1517
1567,73,12,3,30,3,0,1198,1522,1655
1568,73,13,3,30,4,9,1198,1660,1793
1569,74,1,3,31,1,0,1198,10,143
1570,74,2,3,31,2,14,1198,148,281
1571,74,3,3,32,1,0,1198,286,418
1572,74,4,3,32,2,595,1198,423,555
1573,74,4,3,33,1,0,595,423,555
1574,74,5,3,33,2,12,1198,560,693
1575,74,6,3,34,1,12,1198,698,830
1576,74,7,3,35,1,0,1198,835,968
1577,74,8,3,35,2,0,1198,973,1105
1578,74,9,3,35,3,679,1198,1110,1243
1579,74,9,3,36,1,0,679,1110,1243
1580,74,10,3,36,2,0,1198,1248,1380
1581,74,11,3,36,3,0,1198,1385,1517
1582,74,12,3,36,4,9,1198,1522,1655
1583,74,13,3,37,1,0,1198,1660,1793
1584,75,1,3,37,1,0,1198,10,143
1585,75,2,3,37,2,0,1198,148,281
1586,75,3,3,37,3,0,1198,286,418
1603,75,4,3,37,4,484,1198,423,555
1604,75,4,3,38,1,0,484,423,555
1605,75,5,3,38,2,0,1198,560,693
1606,75,6,3,38,3,421,1198,698,830
1607,75,6,3,39,1,0,421,698,830
1608,75,7,3,39,2,0,1198,835,968
1609,75,8,3,39,3,0,1198,973,1105
1610,75,9,3,39,4,552,1198,1110,1243
1611,75,9,3,40,1,0,552,1110,1243
1612,75,10,3,40,2,0,1198,1248,1380
1613,75,11,3,40,3,262,1198,1385,1517
1614,75,11,3,41,1,0,262,1385,1517
1615,75,12,3,41,2,0,1198,1522,1655
1616,75,13,3,41,3,0,1198,1660,1793
1617,76,1,3,41,1,487,1198,10,143
1618,76,1,3,42,1,0,487,10,143
1619,76,2,3,42,2,0,1198,148,281
1620,76,3,3,42,3,586,1198,286,418
1621,76,3,3,43,1,0,586,286,418
1622,76,4,3,43,2,268,1198,423,555
1623,76,4,3,44,1,0,268,423,555
1624,76,5,3,44,2,0,1198,560,693
1625,76,6,3,44,3,0,1198,698,830
1626,76,7,3,44,4,246,1198,835,968
1627,76,7,3,45,1,0,246,835,968
1628,76,8,3,45,2,0,1198,973,1105
1629,76,9,3,45,3,0,1198,1110,1243
1630,76,10,3,45,4,227,1198,1248,1380
1631,76,10,3,46,1,0,227,1248,1380
1632,76,11,3,46,2,9,1198,1385,1517
1633,76,12,3,47,1,0,1198,1522,1655
1634,76,13,3,47,2,0,1198,1660,1793
